id,code_commune,nomcommunecode_departement
23717,4,ASNIERES-SUR-SEINE,92
23718,25,COLOMBES,92
23719,25,COLOMBES,92
23720,4,ASNIERES-SUR-SEINE,92
23721,25,COLOMBES,92
23722,4,ASNIERES-SUR-SEINE,92
23723,4,ASNIERES-SUR-SEINE,92
23724,4,ASNIERES-SUR-SEINE,92
23725,25,COLOMBES,92
23726,35,LA GARENNE-COLOMBES,92
23727,35,LA GARENNE-COLOMBES,92
23728,35,LA GARENNE-COLOMBES,92
23729,35,LA GARENNE-COLOMBES,92
23730,4,ASNIERES-SUR-SEINE,92
23731,4,ASNIERES-SUR-SEINE,92
23732,4,ASNIERES-SUR-SEINE,92
23733,25,COLOMBES,92
23734,4,ASNIERES-SUR-SEINE,92
23735,35,LA GARENNE-COLOMBES,92
23736,25,COLOMBES,92
23737,25,COLOMBES,92
23738,36,GENNEVILLIERS,92
23739,4,ASNIERES-SUR-SEINE,92
23740,4,ASNIERES-SUR-SEINE,92
23741,35,LA GARENNE-COLOMBES,92
23742,4,ASNIERES-SUR-SEINE,92
23743,35,LA GARENNE-COLOMBES,92
23744,9,BOIS-COLOMBES,92
23745,9,BOIS-COLOMBES,92
23746,35,LA GARENNE-COLOMBES,92
23747,25,COLOMBES,92
23748,4,ASNIERES-SUR-SEINE,92
23749,35,LA GARENNE-COLOMBES,92
23750,35,LA GARENNE-COLOMBES,92
23751,25,COLOMBES,92
23752,25,COLOMBES,92
23753,4,ASNIERES-SUR-SEINE,92
23754,4,ASNIERES-SUR-SEINE,92
23755,35,LA GARENNE-COLOMBES,92
23756,25,COLOMBES,92
23757,4,ASNIERES-SUR-SEINE,92
23758,4,ASNIERES-SUR-SEINE,92
23759,4,ASNIERES-SUR-SEINE,92
23760,4,ASNIERES-SUR-SEINE,92
23761,35,LA GARENNE-COLOMBES,92
23762,4,ASNIERES-SUR-SEINE,92
23763,4,ASNIERES-SUR-SEINE,92
23764,35,LA GARENNE-COLOMBES,92
23765,36,GENNEVILLIERS,92
23766,35,LA GARENNE-COLOMBES,92
23767,25,COLOMBES,92
23768,25,COLOMBES,92
23769,78,VILLENEUVE-LA-GARENNE,92
23770,4,ASNIERES-SUR-SEINE,92
23771,25,COLOMBES,92
23772,4,ASNIERES-SUR-SEINE,92
23773,4,ASNIERES-SUR-SEINE,92
23774,4,ASNIERES-SUR-SEINE,92
23775,25,COLOMBES,92
23776,4,ASNIERES-SUR-SEINE,92
23777,4,ASNIERES-SUR-SEINE,92
23778,4,ASNIERES-SUR-SEINE,92
23779,4,ASNIERES-SUR-SEINE,92
23780,36,GENNEVILLIERS,92
23781,4,ASNIERES-SUR-SEINE,92
23782,35,LA GARENNE-COLOMBES,92
23783,9,BOIS-COLOMBES,92
23784,35,LA GARENNE-COLOMBES,92
23785,4,ASNIERES-SUR-SEINE,92
23786,4,ASNIERES-SUR-SEINE,92
23787,9,BOIS-COLOMBES,92
23788,4,ASNIERES-SUR-SEINE,92
23789,4,ASNIERES-SUR-SEINE,92
23790,4,ASNIERES-SUR-SEINE,92
23791,4,ASNIERES-SUR-SEINE,92
23792,78,VILLENEUVE-LA-GARENNE,92
23793,4,ASNIERES-SUR-SEINE,92
23794,4,ASNIERES-SUR-SEINE,92
23795,25,COLOMBES,92
23796,4,ASNIERES-SUR-SEINE,92
23797,25,COLOMBES,92
23798,9,BOIS-COLOMBES,92
23799,25,COLOMBES,92
23800,4,ASNIERES-SUR-SEINE,92
23801,4,ASNIERES-SUR-SEINE,92
23802,25,COLOMBES,92
23803,35,LA GARENNE-COLOMBES,92
23804,4,ASNIERES-SUR-SEINE,92
23805,25,COLOMBES,92
23806,25,COLOMBES,92
23807,9,BOIS-COLOMBES,92
23808,78,VILLENEUVE-LA-GARENNE,92
23809,25,COLOMBES,92
23810,25,COLOMBES,92
23811,4,ASNIERES-SUR-SEINE,92
23812,25,COLOMBES,92
23813,36,GENNEVILLIERS,92
23814,4,ASNIERES-SUR-SEINE,92
23815,25,COLOMBES,92
23816,35,LA GARENNE-COLOMBES,92
23817,35,LA GARENNE-COLOMBES,92
23818,4,ASNIERES-SUR-SEINE,92
23819,25,COLOMBES,92
23820,25,COLOMBES,92
23821,9,BOIS-COLOMBES,92
23822,4,ASNIERES-SUR-SEINE,92
23823,25,COLOMBES,92
23824,9,BOIS-COLOMBES,92
23825,35,LA GARENNE-COLOMBES,92
23826,4,ASNIERES-SUR-SEINE,92
23827,25,COLOMBES,92
23828,35,LA GARENNE-COLOMBES,92
23829,44,LEVALLOIS-PERRET,92
23830,24,CLICHY,92
23831,44,LEVALLOIS-PERRET,92
23832,44,LEVALLOIS-PERRET,92
23833,44,LEVALLOIS-PERRET,92
23834,44,LEVALLOIS-PERRET,92
23835,44,LEVALLOIS-PERRET,92
23836,44,LEVALLOIS-PERRET,92
23837,51,NEUILLY-SUR-SEINE,92
23838,44,LEVALLOIS-PERRET,92
23839,24,CLICHY,92
23840,44,LEVALLOIS-PERRET,92
23841,51,NEUILLY-SUR-SEINE,92
23842,51,NEUILLY-SUR-SEINE,92
23843,51,NEUILLY-SUR-SEINE,92
23844,51,NEUILLY-SUR-SEINE,92
23845,44,LEVALLOIS-PERRET,92
23846,44,LEVALLOIS-PERRET,92
23847,24,CLICHY,92
23848,24,CLICHY,92
23849,51,NEUILLY-SUR-SEINE,92
23850,44,LEVALLOIS-PERRET,92
23851,24,CLICHY,92
23852,24,CLICHY,92
23853,44,LEVALLOIS-PERRET,92
23854,44,LEVALLOIS-PERRET,92
23855,24,CLICHY,92
23856,51,NEUILLY-SUR-SEINE,92
23857,24,CLICHY,92
23858,44,LEVALLOIS-PERRET,92
23859,51,NEUILLY-SUR-SEINE,92
23860,51,NEUILLY-SUR-SEINE,92
23861,44,LEVALLOIS-PERRET,92
23862,44,LEVALLOIS-PERRET,92
23863,44,LEVALLOIS-PERRET,92
23864,44,LEVALLOIS-PERRET,92
23865,24,CLICHY,92
23866,44,LEVALLOIS-PERRET,92
23867,44,LEVALLOIS-PERRET,92
23868,24,CLICHY,92
23869,24,CLICHY,92
23870,24,CLICHY,92
23871,51,NEUILLY-SUR-SEINE,92
23872,24,CLICHY,92
23873,44,LEVALLOIS-PERRET,92
23874,44,LEVALLOIS-PERRET,92
23875,51,NEUILLY-SUR-SEINE,92
23876,44,LEVALLOIS-PERRET,92
23877,51,NEUILLY-SUR-SEINE,92
23878,51,NEUILLY-SUR-SEINE,92
23879,51,NEUILLY-SUR-SEINE,92
23880,51,NEUILLY-SUR-SEINE,92
23881,24,CLICHY,92
23882,24,CLICHY,92
23883,24,CLICHY,92
23884,44,LEVALLOIS-PERRET,92
23885,24,CLICHY,92
23886,24,CLICHY,92
23887,44,LEVALLOIS-PERRET,92
23888,51,NEUILLY-SUR-SEINE,92
23889,24,CLICHY,92
23890,51,NEUILLY-SUR-SEINE,92
23891,44,LEVALLOIS-PERRET,92
23892,24,CLICHY,92
23893,44,LEVALLOIS-PERRET,92
23894,24,CLICHY,92
23895,44,LEVALLOIS-PERRET,92
23896,24,CLICHY,92
23897,44,LEVALLOIS-PERRET,92
23898,44,LEVALLOIS-PERRET,92
23899,51,NEUILLY-SUR-SEINE,92
23900,51,NEUILLY-SUR-SEINE,92
23901,44,LEVALLOIS-PERRET,92
23902,24,CLICHY,92
23903,24,CLICHY,92
23904,24,CLICHY,92
23905,24,CLICHY,92
23906,24,CLICHY,92
23907,44,LEVALLOIS-PERRET,92
23908,44,LEVALLOIS-PERRET,92
23909,24,CLICHY,92
23910,51,NEUILLY-SUR-SEINE,92
23911,44,LEVALLOIS-PERRET,92
23912,51,NEUILLY-SUR-SEINE,92
23913,24,CLICHY,92
23914,24,CLICHY,92
23915,44,LEVALLOIS-PERRET,92
23916,51,NEUILLY-SUR-SEINE,92
23917,44,LEVALLOIS-PERRET,92
23918,44,LEVALLOIS-PERRET,92
23919,44,LEVALLOIS-PERRET,92
23920,44,LEVALLOIS-PERRET,92
23921,51,NEUILLY-SUR-SEINE,92
23922,44,LEVALLOIS-PERRET,92
23923,51,NEUILLY-SUR-SEINE,92
23924,44,LEVALLOIS-PERRET,92
23925,51,NEUILLY-SUR-SEINE,92
23926,51,NEUILLY-SUR-SEINE,92
23927,44,LEVALLOIS-PERRET,92
23928,51,NEUILLY-SUR-SEINE,92
23929,44,LEVALLOIS-PERRET,92
23930,44,LEVALLOIS-PERRET,92
23931,44,LEVALLOIS-PERRET,92
23932,44,LEVALLOIS-PERRET,92
23933,24,CLICHY,92
23934,51,NEUILLY-SUR-SEINE,92
23935,44,LEVALLOIS-PERRET,92
23936,44,LEVALLOIS-PERRET,92
23937,51,NEUILLY-SUR-SEINE,92
23938,24,CLICHY,92
23939,44,LEVALLOIS-PERRET,92
23940,24,CLICHY,92
23941,51,NEUILLY-SUR-SEINE,92
23942,44,LEVALLOIS-PERRET,92
23943,51,NEUILLY-SUR-SEINE,92
23944,51,NEUILLY-SUR-SEINE,92
23945,51,NEUILLY-SUR-SEINE,92
23946,24,CLICHY,92
23947,24,CLICHY,92
23948,24,CLICHY,92
23949,44,LEVALLOIS-PERRET,92
23950,51,NEUILLY-SUR-SEINE,92
23951,24,CLICHY,92
23952,24,CLICHY,92
23953,51,NEUILLY-SUR-SEINE,92
23954,51,NEUILLY-SUR-SEINE,92
23955,51,NEUILLY-SUR-SEINE,92
23956,44,LEVALLOIS-PERRET,92
23957,24,CLICHY,92
23958,51,NEUILLY-SUR-SEINE,92
23959,51,NEUILLY-SUR-SEINE,92
23960,51,NEUILLY-SUR-SEINE,92
23961,44,LEVALLOIS-PERRET,92
23962,24,CLICHY,92
23963,51,NEUILLY-SUR-SEINE,92
23964,51,NEUILLY-SUR-SEINE,92
23965,44,LEVALLOIS-PERRET,92
23966,51,NEUILLY-SUR-SEINE,92
23967,44,LEVALLOIS-PERRET,92
23968,51,NEUILLY-SUR-SEINE,92
23969,24,CLICHY,92
23970,51,NEUILLY-SUR-SEINE,92
23971,51,NEUILLY-SUR-SEINE,92
23972,44,LEVALLOIS-PERRET,92
23973,44,LEVALLOIS-PERRET,92
23974,24,CLICHY,92
23975,51,NEUILLY-SUR-SEINE,92
23976,51,NEUILLY-SUR-SEINE,92
23977,24,CLICHY,92
23978,24,CLICHY,92
23979,51,NEUILLY-SUR-SEINE,92
23980,51,NEUILLY-SUR-SEINE,92
23981,44,LEVALLOIS-PERRET,92
23982,51,NEUILLY-SUR-SEINE,92
23983,44,LEVALLOIS-PERRET,92
23984,24,CLICHY,92
23985,51,NEUILLY-SUR-SEINE,92
23986,51,NEUILLY-SUR-SEINE,92
23987,44,LEVALLOIS-PERRET,92
23988,51,NEUILLY-SUR-SEINE,92
23989,51,NEUILLY-SUR-SEINE,92
23990,44,LEVALLOIS-PERRET,92
23991,24,CLICHY,92
23992,24,CLICHY,92
23993,51,NEUILLY-SUR-SEINE,92
23994,44,LEVALLOIS-PERRET,92
23995,51,NEUILLY-SUR-SEINE,92
23996,51,NEUILLY-SUR-SEINE,92
23997,24,CLICHY,92
23998,51,NEUILLY-SUR-SEINE,92
23999,44,LEVALLOIS-PERRET,92
24000,24,CLICHY,92
24001,44,LEVALLOIS-PERRET,92
24002,24,CLICHY,92
24003,44,LEVALLOIS-PERRET,92
24004,44,LEVALLOIS-PERRET,92
24005,44,LEVALLOIS-PERRET,92
24006,44,LEVALLOIS-PERRET,92
24007,44,LEVALLOIS-PERRET,92
24008,44,LEVALLOIS-PERRET,92
24009,44,LEVALLOIS-PERRET,92
24010,24,CLICHY,92
24011,24,CLICHY,92
24012,44,LEVALLOIS-PERRET,92
24013,44,LEVALLOIS-PERRET,92
24014,44,LEVALLOIS-PERRET,92
24015,44,LEVALLOIS-PERRET,92
24016,51,NEUILLY-SUR-SEINE,92
24017,51,NEUILLY-SUR-SEINE,92
24018,44,LEVALLOIS-PERRET,92
24019,24,CLICHY,92
24020,44,LEVALLOIS-PERRET,92
24021,44,LEVALLOIS-PERRET,92
24022,51,NEUILLY-SUR-SEINE,92
24023,44,LEVALLOIS-PERRET,92
24024,24,CLICHY,92
24025,51,NEUILLY-SUR-SEINE,92
24026,51,NEUILLY-SUR-SEINE,92
24027,51,NEUILLY-SUR-SEINE,92
24028,24,CLICHY,92
24029,44,LEVALLOIS-PERRET,92
24030,44,LEVALLOIS-PERRET,92
24031,24,CLICHY,92
24032,24,CLICHY,92
24033,51,NEUILLY-SUR-SEINE,92
24034,51,NEUILLY-SUR-SEINE,92
24035,51,NEUILLY-SUR-SEINE,92
24036,51,NEUILLY-SUR-SEINE,92
24037,24,CLICHY,92
24038,51,NEUILLY-SUR-SEINE,92
24039,44,LEVALLOIS-PERRET,92
24040,51,NEUILLY-SUR-SEINE,92
24041,44,LEVALLOIS-PERRET,92
24042,24,CLICHY,92
24043,44,LEVALLOIS-PERRET,92
24044,51,NEUILLY-SUR-SEINE,92
24045,44,LEVALLOIS-PERRET,92
24046,44,LEVALLOIS-PERRET,92
24047,44,LEVALLOIS-PERRET,92
24048,44,LEVALLOIS-PERRET,92
24049,44,LEVALLOIS-PERRET,92
24050,44,LEVALLOIS-PERRET,92
24051,44,LEVALLOIS-PERRET,92
24052,51,NEUILLY-SUR-SEINE,92
24053,51,NEUILLY-SUR-SEINE,92
24054,44,LEVALLOIS-PERRET,92
24055,51,NEUILLY-SUR-SEINE,92
24056,44,LEVALLOIS-PERRET,92
24057,51,NEUILLY-SUR-SEINE,92
24058,51,NEUILLY-SUR-SEINE,92
24059,44,LEVALLOIS-PERRET,92
24060,24,CLICHY,92
24061,24,CLICHY,92
24062,51,NEUILLY-SUR-SEINE,92
24063,44,LEVALLOIS-PERRET,92
24064,24,CLICHY,92
24065,24,CLICHY,92
24066,44,LEVALLOIS-PERRET,92
24067,44,LEVALLOIS-PERRET,92
24068,44,LEVALLOIS-PERRET,92
24069,44,LEVALLOIS-PERRET,92
24070,44,LEVALLOIS-PERRET,92
24071,44,LEVALLOIS-PERRET,92
24072,24,CLICHY,92
24073,24,CLICHY,92
24074,24,CLICHY,92
24075,24,CLICHY,92
24076,24,CLICHY,92
24077,24,CLICHY,92
24078,24,CLICHY,92
24079,51,NEUILLY-SUR-SEINE,92
24080,24,CLICHY,92
24081,44,LEVALLOIS-PERRET,92
24082,44,LEVALLOIS-PERRET,92
24083,51,NEUILLY-SUR-SEINE,92
24084,44,LEVALLOIS-PERRET,92
24085,44,LEVALLOIS-PERRET,92
24086,24,CLICHY,92
24087,44,LEVALLOIS-PERRET,92
24088,24,CLICHY,92
24089,44,LEVALLOIS-PERRET,92
24090,24,CLICHY,92
24091,44,LEVALLOIS-PERRET,92
24092,51,NEUILLY-SUR-SEINE,92
24093,24,CLICHY,92
24094,51,NEUILLY-SUR-SEINE,92
24095,51,NEUILLY-SUR-SEINE,92
24096,51,NEUILLY-SUR-SEINE,92
24097,44,LEVALLOIS-PERRET,92
24098,51,NEUILLY-SUR-SEINE,92
24099,24,CLICHY,92
24100,24,CLICHY,92
24101,51,NEUILLY-SUR-SEINE,92
24102,51,NEUILLY-SUR-SEINE,92
24103,51,NEUILLY-SUR-SEINE,92
24104,51,NEUILLY-SUR-SEINE,92
24105,24,CLICHY,92
24106,51,NEUILLY-SUR-SEINE,92
24107,51,NEUILLY-SUR-SEINE,92
24108,51,NEUILLY-SUR-SEINE,92
24109,51,NEUILLY-SUR-SEINE,92
24110,44,LEVALLOIS-PERRET,92
24111,24,CLICHY,92
24112,44,LEVALLOIS-PERRET,92
24113,51,NEUILLY-SUR-SEINE,92
24114,51,NEUILLY-SUR-SEINE,92
24115,51,NEUILLY-SUR-SEINE,92
24116,51,NEUILLY-SUR-SEINE,92
24117,44,LEVALLOIS-PERRET,92
24118,51,NEUILLY-SUR-SEINE,92
24119,24,CLICHY,92
24120,51,NEUILLY-SUR-SEINE,92
24121,51,NEUILLY-SUR-SEINE,92
24122,44,LEVALLOIS-PERRET,92
24123,24,CLICHY,92
24124,44,LEVALLOIS-PERRET,92
24125,51,NEUILLY-SUR-SEINE,92
24126,24,CLICHY,92
24127,44,LEVALLOIS-PERRET,92
24128,44,LEVALLOIS-PERRET,92
24129,51,NEUILLY-SUR-SEINE,92
24130,44,LEVALLOIS-PERRET,92
24131,44,LEVALLOIS-PERRET,92
24132,44,LEVALLOIS-PERRET,92
24133,44,LEVALLOIS-PERRET,92
24134,44,LEVALLOIS-PERRET,92
24135,24,CLICHY,92
24136,24,CLICHY,92
24137,24,CLICHY,92
24138,51,NEUILLY-SUR-SEINE,92
24139,44,LEVALLOIS-PERRET,92
24140,51,NEUILLY-SUR-SEINE,92
24141,44,LEVALLOIS-PERRET,92
24142,24,CLICHY,92
24143,51,NEUILLY-SUR-SEINE,92
24144,44,LEVALLOIS-PERRET,92
24145,51,NEUILLY-SUR-SEINE,92
24146,44,LEVALLOIS-PERRET,92
24147,44,LEVALLOIS-PERRET,92
24148,44,LEVALLOIS-PERRET,92
24149,24,CLICHY,92
24150,51,NEUILLY-SUR-SEINE,92
24151,51,NEUILLY-SUR-SEINE,92
24152,51,NEUILLY-SUR-SEINE,92
24153,44,LEVALLOIS-PERRET,92
24154,24,CLICHY,92
24155,44,LEVALLOIS-PERRET,92
24156,44,LEVALLOIS-PERRET,92
24157,24,CLICHY,92
24158,44,LEVALLOIS-PERRET,92
24159,24,CLICHY,92
24160,44,LEVALLOIS-PERRET,92
24161,44,LEVALLOIS-PERRET,92
24162,24,CLICHY,92
24163,44,LEVALLOIS-PERRET,92
24164,24,CLICHY,92
24165,44,LEVALLOIS-PERRET,92
24166,44,LEVALLOIS-PERRET,92
24167,51,NEUILLY-SUR-SEINE,92
24168,51,NEUILLY-SUR-SEINE,92
24169,24,CLICHY,92
24170,44,LEVALLOIS-PERRET,92
24171,51,NEUILLY-SUR-SEINE,92
24172,44,LEVALLOIS-PERRET,92
24173,24,CLICHY,92
24174,24,CLICHY,92
24175,24,CLICHY,92
24176,51,NEUILLY-SUR-SEINE,92
24177,24,CLICHY,92
24178,51,NEUILLY-SUR-SEINE,92
24179,24,CLICHY,92
24180,44,LEVALLOIS-PERRET,92
24181,51,NEUILLY-SUR-SEINE,92
24182,24,CLICHY,92
24183,51,NEUILLY-SUR-SEINE,92
24184,44,LEVALLOIS-PERRET,92
24185,51,NEUILLY-SUR-SEINE,92
24186,44,LEVALLOIS-PERRET,92
24187,24,CLICHY,92
24188,24,CLICHY,92
24189,44,LEVALLOIS-PERRET,92
24190,24,CLICHY,92
24191,44,LEVALLOIS-PERRET,92
24192,51,NEUILLY-SUR-SEINE,92
24193,51,NEUILLY-SUR-SEINE,92
24194,24,CLICHY,92
24195,24,CLICHY,92
24196,24,CLICHY,92
24197,51,NEUILLY-SUR-SEINE,92
24198,24,CLICHY,92
24199,44,LEVALLOIS-PERRET,92
24200,51,NEUILLY-SUR-SEINE,92
24201,24,CLICHY,92
24202,51,NEUILLY-SUR-SEINE,92
24203,24,CLICHY,92
24204,24,CLICHY,92
24205,44,LEVALLOIS-PERRET,92
24206,51,NEUILLY-SUR-SEINE,92
24207,44,LEVALLOIS-PERRET,92
24208,12,BOULOGNE-BILLANCOURT,92
24209,12,BOULOGNE-BILLANCOURT,92
24210,12,BOULOGNE-BILLANCOURT,92
24211,76,VAUCRESSON,92
24212,12,BOULOGNE-BILLANCOURT,92
24213,33,GARCHES,92
24214,12,BOULOGNE-BILLANCOURT,92
24215,12,BOULOGNE-BILLANCOURT,92
24216,12,BOULOGNE-BILLANCOURT,92
24217,12,BOULOGNE-BILLANCOURT,92
24218,12,BOULOGNE-BILLANCOURT,92
24219,12,BOULOGNE-BILLANCOURT,92
24220,64,SAINT-CLOUD,92
24221,48,MEUDON,92
24222,12,BOULOGNE-BILLANCOURT,92
24223,12,BOULOGNE-BILLANCOURT,92
24224,12,BOULOGNE-BILLANCOURT,92
24225,12,BOULOGNE-BILLANCOURT,92
24226,12,BOULOGNE-BILLANCOURT,92
24227,72,SEVRES,92
24228,12,BOULOGNE-BILLANCOURT,92
24229,12,BOULOGNE-BILLANCOURT,92
24230,48,MEUDON,92
24231,12,BOULOGNE-BILLANCOURT,92
24232,12,BOULOGNE-BILLANCOURT,92
24233,12,BOULOGNE-BILLANCOURT,92
24234,48,MEUDON,92
24235,12,BOULOGNE-BILLANCOURT,92
24236,72,SEVRES,92
24237,76,VAUCRESSON,92
24238,12,BOULOGNE-BILLANCOURT,92
24239,77,VILLE-D'AVRAY,92
24240,12,BOULOGNE-BILLANCOURT,92
24241,12,BOULOGNE-BILLANCOURT,92
24242,12,BOULOGNE-BILLANCOURT,92
24243,22,CHAVILLE,92
24244,12,BOULOGNE-BILLANCOURT,92
24245,48,MEUDON,92
24246,12,BOULOGNE-BILLANCOURT,92
24247,64,SAINT-CLOUD,92
24248,12,BOULOGNE-BILLANCOURT,92
24249,48,MEUDON,92
24250,33,GARCHES,92
24251,12,BOULOGNE-BILLANCOURT,92
24252,12,BOULOGNE-BILLANCOURT,92
24253,12,BOULOGNE-BILLANCOURT,92
24254,12,BOULOGNE-BILLANCOURT,92
24255,72,SEVRES,92
24256,12,BOULOGNE-BILLANCOURT,92
24257,12,BOULOGNE-BILLANCOURT,92
24258,12,BOULOGNE-BILLANCOURT,92
24259,22,CHAVILLE,92
24260,12,BOULOGNE-BILLANCOURT,92
24261,48,MEUDON,92
24262,12,BOULOGNE-BILLANCOURT,92
24263,72,SEVRES,92
24264,22,CHAVILLE,92
24265,48,MEUDON,92
24266,12,BOULOGNE-BILLANCOURT,92
24267,12,BOULOGNE-BILLANCOURT,92
24268,12,BOULOGNE-BILLANCOURT,92
24269,12,BOULOGNE-BILLANCOURT,92
24270,64,SAINT-CLOUD,92
24271,12,BOULOGNE-BILLANCOURT,92
24272,12,BOULOGNE-BILLANCOURT,92
24273,33,GARCHES,92
24274,12,BOULOGNE-BILLANCOURT,92
24275,12,BOULOGNE-BILLANCOURT,92
24276,12,BOULOGNE-BILLANCOURT,92
24277,12,BOULOGNE-BILLANCOURT,92
24278,12,BOULOGNE-BILLANCOURT,92
24279,76,VAUCRESSON,92
24280,72,SEVRES,92
24281,12,BOULOGNE-BILLANCOURT,92
24282,12,BOULOGNE-BILLANCOURT,92
24283,12,BOULOGNE-BILLANCOURT,92
24284,12,BOULOGNE-BILLANCOURT,92
24285,12,BOULOGNE-BILLANCOURT,92
24286,12,BOULOGNE-BILLANCOURT,92
24287,12,BOULOGNE-BILLANCOURT,92
24288,12,BOULOGNE-BILLANCOURT,92
24289,12,BOULOGNE-BILLANCOURT,92
24290,12,BOULOGNE-BILLANCOURT,92
24291,22,CHAVILLE,92
24292,22,CHAVILLE,92
24293,12,BOULOGNE-BILLANCOURT,92
24294,12,BOULOGNE-BILLANCOURT,92
24295,12,BOULOGNE-BILLANCOURT,92
24296,76,VAUCRESSON,92
24297,12,BOULOGNE-BILLANCOURT,92
24298,12,BOULOGNE-BILLANCOURT,92
24299,12,BOULOGNE-BILLANCOURT,92
24300,12,BOULOGNE-BILLANCOURT,92
24301,64,SAINT-CLOUD,92
24302,12,BOULOGNE-BILLANCOURT,92
24303,12,BOULOGNE-BILLANCOURT,92
24304,12,BOULOGNE-BILLANCOURT,92
24305,72,SEVRES,92
24306,12,BOULOGNE-BILLANCOURT,92
24307,12,BOULOGNE-BILLANCOURT,92
24308,12,BOULOGNE-BILLANCOURT,92
24309,48,MEUDON,92
24310,12,BOULOGNE-BILLANCOURT,92
24311,48,MEUDON,92
24312,72,SEVRES,92
24313,64,SAINT-CLOUD,92
24314,72,SEVRES,92
24315,48,MEUDON,92
24316,76,VAUCRESSON,92
24317,12,BOULOGNE-BILLANCOURT,92
24318,12,BOULOGNE-BILLANCOURT,92
24319,12,BOULOGNE-BILLANCOURT,92
24320,12,BOULOGNE-BILLANCOURT,92
24321,22,CHAVILLE,92
24322,48,MEUDON,92
24323,48,MEUDON,92
24324,12,BOULOGNE-BILLANCOURT,92
24325,72,SEVRES,92
24326,12,BOULOGNE-BILLANCOURT,92
24327,64,SAINT-CLOUD,92
24328,72,SEVRES,92
24329,12,BOULOGNE-BILLANCOURT,92
24330,48,MEUDON,92
24331,12,BOULOGNE-BILLANCOURT,92
24332,12,BOULOGNE-BILLANCOURT,92
24333,48,MEUDON,92
24334,12,BOULOGNE-BILLANCOURT,92
24335,64,SAINT-CLOUD,92
24336,12,BOULOGNE-BILLANCOURT,92
24337,72,SEVRES,92
24338,77,VILLE-D'AVRAY,92
24339,12,BOULOGNE-BILLANCOURT,92
24340,33,GARCHES,92
24341,12,BOULOGNE-BILLANCOURT,92
24342,48,MEUDON,92
24343,12,BOULOGNE-BILLANCOURT,92
24344,12,BOULOGNE-BILLANCOURT,92
24345,64,SAINT-CLOUD,92
24346,64,SAINT-CLOUD,92
24347,12,BOULOGNE-BILLANCOURT,92
24348,77,VILLE-D'AVRAY,92
24349,77,VILLE-D'AVRAY,92
24350,22,CHAVILLE,92
24351,22,CHAVILLE,92
24352,12,BOULOGNE-BILLANCOURT,92
24353,12,BOULOGNE-BILLANCOURT,92
24354,64,SAINT-CLOUD,92
24355,12,BOULOGNE-BILLANCOURT,92
24356,12,BOULOGNE-BILLANCOURT,92
24357,12,BOULOGNE-BILLANCOURT,92
24358,12,BOULOGNE-BILLANCOURT,92
24359,48,MEUDON,92
24360,48,MEUDON,92
24361,12,BOULOGNE-BILLANCOURT,92
24362,48,MEUDON,92
24363,12,BOULOGNE-BILLANCOURT,92
24364,12,BOULOGNE-BILLANCOURT,92
24365,33,GARCHES,92
24366,12,BOULOGNE-BILLANCOURT,92
24367,48,MEUDON,92
24368,12,BOULOGNE-BILLANCOURT,92
24369,33,GARCHES,92
24370,72,SEVRES,92
24371,33,GARCHES,92
24372,19,CHATENAY-MALABRY,92
24373,14,BOURG-LA-REINE,92
24374,40,ISSY-LES-MOULINEAUX,92
24375,49,MONTROUGE,92
24376,32,FONTENAY-AUX-ROSES,92
24377,23,CLAMART,92
24378,14,BOURG-LA-REINE,92
24379,14,BOURG-LA-REINE,92
24380,2,ANTONY,92
24381,49,MONTROUGE,92
24382,49,MONTROUGE,92
24383,49,MONTROUGE,92
24384,32,FONTENAY-AUX-ROSES,92
24385,2,ANTONY,92
24386,75,VANVES,92
24387,49,MONTROUGE,92
24388,75,VANVES,92
24389,19,CHATENAY-MALABRY,92
24390,49,MONTROUGE,92
24391,14,BOURG-LA-REINE,92
24392,71,SCEAUX,92
24393,40,ISSY-LES-MOULINEAUX,92
24394,71,SCEAUX,92
24395,75,VANVES,92
24396,23,CLAMART,92
24397,14,BOURG-LA-REINE,92
24398,19,CHATENAY-MALABRY,92
24399,49,MONTROUGE,92
24400,60,LE PLESSIS-ROBINSON,92
24401,75,VANVES,92
24402,32,FONTENAY-AUX-ROSES,92
24403,20,CHATILLON,92
24404,60,LE PLESSIS-ROBINSON,92
24405,19,CHATENAY-MALABRY,92
24406,20,CHATILLON,92
24407,75,VANVES,92
24408,19,CHATENAY-MALABRY,92
24409,49,MONTROUGE,92
24410,75,VANVES,92
24411,23,CLAMART,92
24412,2,ANTONY,92
24413,7,BAGNEUX,92
24414,75,VANVES,92
24415,40,ISSY-LES-MOULINEAUX,92
24416,14,BOURG-LA-REINE,92
24417,75,VANVES,92
24418,23,CLAMART,92
24419,14,BOURG-LA-REINE,92
24420,14,BOURG-LA-REINE,92
24421,49,MONTROUGE,92
24422,2,ANTONY,92
24423,2,ANTONY,92
24424,75,VANVES,92
24425,49,MONTROUGE,92
24426,75,VANVES,92
24427,7,BAGNEUX,92
24428,75,VANVES,92
24429,75,VANVES,92
24430,49,MONTROUGE,92
24431,40,ISSY-LES-MOULINEAUX,92
24432,75,VANVES,92
24433,23,CLAMART,92
24434,40,ISSY-LES-MOULINEAUX,92
24435,20,CHATILLON,92
24436,19,CHATENAY-MALABRY,92
